hour,irradiance_w_m2,solar_input_w,required_power_w,net_power_w,battery_wh,soc_pct
15.66666666666664,110.9472633870528,7.883500817923745,21.409017326675155,-13.525516508751409,4.025636291703967,48.32696628696239
15.699999999999973,99.90678783917129,7.099005596006015,21.409017326675155,-14.310011730669139,3.5338833112686014,42.42356916288838
15.733333333333306,88.84919377751469,6.313293996025159,21.409017326675155,-15.095723330649996,3.015129932208464,36.19603760154219
15.766666666666639,77.77637586390121,5.526500645619012,21.409017326675155,-15.882516681056142,2.4693389809694213,29.643925341769762
15.799999999999972,66.69023136867771,4.738760357777768,21.409017326675155,-16.670256968897387,1.8964779167461434,22.76684173764878
15.833333333333306,55.59265984563106,3.9502081077443973,21.409017326675155,-17.458809218930757,1.2965188370578011,15.564451825423783
15.866666666666639,44.48556280651166,3.160979009887491,21.409017326675155,-18.248038316787664,0.6694384825290154,8.036476380900545
15.899999999999972,33.37084339521766,2.371208294550005,21.409017326675155,-19.03780903212515,0.01521824087523016,0.1826919672896778
15.933333333333305,22.250406061701845,1.5810312848782884,21.409017326675155,-19.827986041796866,0.0,0.0
15.966666666666638,11.126156235652378,0.7905833736350522,21.409017326675155,-20.618433953040103,0.0,0.0
15.999999999999972,9.540990687241355e-12,6.779473922152422e-13,21.409017326675155,-21.409017326674476,0.0,0.0
